Order ID,Customer ID,Restaurant Name,Food Category,Item Name,Quantity,Price,Order Date & Time,Delivery Time (min),City,Customer Rating,Delivery Partner
O00206,C0250,Tasty Bites,Chinese,Chow Mein,3,24.65,2025-04-16 15:42:24,16.95,Sharjah,4.3,Talabat
O00207,C1267,Gourmet Express,Burgers,Veggie Burger,3,28.23,2025-02-26 03:58:33,58.95,Sharjah,3.1,Uber Eats
O00208,C1379,Gourmet Express,Desserts,Ice Cream,1,33.29,2025-05-28 11:00:37,69.77,Sharjah,4.2,Careem NOW
O00209,C0099,Flavor Town,Burgers,Chicken Burger,1,16.66,2025-01-16 03:41:24,78.38,Al Ain,4.2,Talabat
O00210,C0839,Flavor Town,Burgers,Cheese Burger,4,32.42,2025-01-20 16:25:36,70.93,Abu Dhabi,4.9,Careem NOW
O00211,C0760,Flavor Town,Desserts,Brownie,3,39.99,2025-06-06 17:56:04,81.48,Ajman,4.0,Deliveroo
O00212,C1239,Gourmet Express,Desserts,Cheesecake,5,31.29,2025-01-18 09:40:11,23.24,Al Ain,2.5,Careem NOW
O00213,C1827,Gourmet Express,Chinese,Kung Pao Chicken,4,36.89,2025-06-30 07:57:36,44.3,Abu Dhabi,2.6,Zomato
O00214,C1726,Gourmet Express,Desserts,Cheesecake,1,15.79,2025-03-18 17:28:13,19.79,Sharjah,4.0,Zomato
O00215,C1571,Tasty Bites,Chinese,Spring Rolls,2,47.12,2025-04-15 20:04:23,79.18,Sharjah,3.0,Deliveroo
O00216,C0500,Foodies Hub,Indian,Paneer Tikka,5,49.48,2025-04-14 18:05:35,77.19,Ajman,3.2,Zomato
O00217,C1778,Gourmet Express,Pizza,Veggie,3,48.31,2025-01-14 18:36:47,55.31,Sharjah,4.1,Talabat
O00218,C1081,Flavor Town,Burgers,Chicken Burger,2,44.25,2025-05-24 01:27:44,83.49,Ajman,3.3,Talabat
O00219,C1408,Tasty Bites,Burgers,Cheese Burger,3,40.38,2025-05-07 12:22:35,15.77,Al Ain,3.5,Zomato
O00220,C1272,Gourmet Express,Indian,Paneer Tikka,4,6.52,2025-04-25 08:43:44,86.2,Al Ain,4.3,Zomato
O00221,C1203,Tasty Bites,Sushi,Spicy Tuna,2,14.42,2025-01-10 17:31:32,37.66,Al Ain,2.9,Talabat
O00222,C1046,Flavor Town,Sushi,Veg Roll,5,20.71,2025-05-25 16:00:46,79.15,Sharjah,3.6,Careem NOW
O00223,C1247,Tasty Bites,Chinese,Chow Mein,3,20.31,2025-02-16 22:08:57,47.08,Dubai,4.2,Talabat
O00224,C1038,Tasty Bites,Pizza,Veggie,1,33.68,2025-04-10 18:31:05,21.55,Al Ain,3.6,Careem NOW
O00225,C0052,Gourmet Express,Desserts,Ice Cream,5,44.82,2025-03-16 05:16:52,17.18,Al Ain,2.6,Careem NOW
O00226,C1734,Flavor Town,Indian,Butter Chicken,2,20.88,2025-03-05 19:29:00,23.95,Abu Dhabi,3.7,Zomato
O00227,C0244,Foodies Hub,Indian,Biryani,2,22.12,2025-01-09 14:53:19,55.39,Al Ain,4.0,Talabat
O00228,C1491,Tasty Bites,Pizza,Margherita,1,36.69,2025-03-31 01:14:13,69.09,Dubai,3.2,Uber Eats
O00229,C0075,Quick Meal,Sushi,Salmon Nigiri,2,12.46,2025-05-19 06:35:37,15.9,Ajman,3.7,Deliveroo
O00230,C1523,Gourmet Express,Indian,Dal Makhani,4,32.26,2025-02-07 05:30:49,84.02,Ajman,3.9,Deliveroo
O00231,C0137,Gourmet Express,Burgers,Chicken Burger,3,44.33,2025-04-03 12:13:58,42.7,Ajman,3.1,Uber Eats
O00232,C1065,Gourmet Express,Sushi,Veg Roll,1,13.46,2025-04-03 13:32:32,60.37,Ajman,4.4,Careem NOW
O00233,C0299,Quick Meal,Indian,Dal Makhani,5,48.56,2025-01-20 06:28:26,56.33,Abu Dhabi,3.3,Talabat
O00234,C1028,Foodies Hub,Pizza,Veggie,5,29.73,2025-06-09 13:44:23,21.67,Al Ain,3.5,Deliveroo
O00235,C0607,Flavor Town,Chinese,Sweet and Sour,5,7.45,2025-04-15 19:13:49,41.09,Abu Dhabi,3.9,Careem NOW
O00236,C1492,Quick Meal,Chinese,Spring Rolls,2,22.0,2025-02-22 01:00:44,51.05,Al Ain,4.7,Talabat
O00237,C0014,Quick Meal,Chinese,Kung Pao Chicken,2,30.35,2025-06-26 14:22:38,50.1,Al Ain,4.3,Deliveroo
O00238,C0132,Foodies Hub,Burgers,Cheese Burger,5,38.42,2025-02-17 00:21:10,23.42,Ajman,4.3,Careem NOW
O00239,C1356,Quick Meal,Chinese,Sweet and Sour,5,46.76,2025-06-13 17:06:00,60.5,Dubai,3.9,Zomato
O00240,C0796,Flavor Town,Chinese,Sweet and Sour,1,7.22,2025-02-21 15:53:35,47.78,Ajman,4.9,Deliveroo
O00241,C1140,Gourmet Express,Indian,Paneer Tikka,4,40.0,2025-06-06 03:25:40,51.99,Ajman,4.9,Careem NOW
O00242,C0001,Flavor Town,Burgers,Beef Burger,2,18.07,2025-06-23 06:44:41,52.07,Abu Dhabi,4.0,Deliveroo
O00243,C0558,Quick Meal,Indian,Dal Makhani,1,24.03,2025-02-04 22:33:18,35.41,Sharjah,4.1,Deliveroo
O00244,C0559,Flavor Town,Indian,Dal Makhani,2,34.83,2025-01-19 01:24:00,52.79,Al Ain,2.8,Deliveroo
O00245,C0722,Quick Meal,Desserts,Ice Cream,1,6.26,2025-06-10 15:07:57,49.59,Sharjah,3.0,Deliveroo
O00246,C1445,Foodies Hub,Chinese,Sweet and Sour,4,47.46,2025-05-08 17:01:33,43.91,Dubai,3.1,Zomato
O00247,C1461,Flavor Town,Burgers,Chicken Burger,2,6.45,2025-02-15 14:06:40,64.89,Dubai,4.9,Zomato
O00248,C1634,Quick Meal,Burgers,Cheese Burger,2,46.66,2025-01-01 21:31:13,85.75,Al Ain,4.0,Uber Eats
O00249,C1778,Gourmet Express,Desserts,Ice Cream,1,34.9,2025-04-26 13:12:41,15.07,Abu Dhabi,2.8,Uber Eats
O00250,C0711,Quick Meal,Pizza,BBQ Chicken,3,7.56,2025-03-11 18:36:03,58.96,Sharjah,3.9,Zomato
O00251,C0265,Flavor Town,Indian,Dal Makhani,4,39.52,2025-02-09 02:56:36,18.31,Ajman,4.9,Zomato
O00252,C1521,Flavor Town,Burgers,Veggie Burger,2,45.68,2025-01-19 23:32:20,58.99,Al Ain,4.3,Uber Eats
O00253,C0765,Flavor Town,Indian,Dal Makhani,3,29.86,2025-05-09 02:25:44,53.16,Ajman,3.5,Uber Eats
O00254,C1666,Gourmet Express,Burgers,Veggie Burger,3,16.71,2025-06-04 13:12:15,74.0,Sharjah,3.7,Talabat
O00255,C1978,Foodies Hub,Pizza,Veggie,1,17.08,2025-06-24 22:43:20,35.47,Sharjah,4.9,Uber Eats
O00256,C0442,Quick Meal,Burgers,Chicken Burger,3,18.83,2025-02-20 02:18:10,29.34,Dubai,4.1,Talabat
O00257,C0891,Quick Meal,Pizza,BBQ Chicken,4,20.06,2025-06-30 17:55:40,67.76,Ajman,3.2,Uber Eats
O00258,C0145,Foodies Hub,Desserts,Cheesecake,2,33.8,2025-02-21 21:10:28,27.03,Al Ain,4.1,Deliveroo
O00259,C1999,Foodies Hub,Sushi,Veg Roll,2,9.02,2025-04-09 17:57:18,40.22,Al Ain,4.8,Zomato
O00260,C1526,Foodies Hub,Chinese,Chow Mein,4,24.73,2025-02-28 10:19:58,58.11,Abu Dhabi,4.9,Zomato
O00261,C1715,Foodies Hub,Indian,Dal Makhani,4,42.27,2025-06-28 10:20:08,86.99,Abu Dhabi,4.1,Uber Eats
O00262,C1290,Flavor Town,Sushi,Spicy Tuna,3,35.77,2025-01-26 01:38:50,78.81,Dubai,3.4,Careem NOW
O00263,C1066,Foodies Hub,Burgers,Chicken Burger,2,13.0,2025-02-22 06:56:30,65.98,Sharjah,4.6,Deliveroo
O00264,C0722,Tasty Bites,Burgers,Cheese Burger,3,9.05,2025-06-18 20:39:54,24.95,Dubai,4.0,Uber Eats
O00265,C0204,Foodies Hub,Burgers,Beef Burger,3,20.37,2025-02-17 22:04:53,79.92,Sharjah,3.0,Uber Eats
O00266,C1605,Gourmet Express,Chinese,Chow Mein,5,17.21,2025-06-20 18:27:52,64.16,Al Ain,2.7,Uber Eats
O00267,C0824,Quick Meal,Burgers,Veggie Burger,1,46.53,2025-01-04 23:48:14,39.34,Abu Dhabi,2.8,Deliveroo
O00268,C0309,Gourmet Express,Burgers,Chicken Burger,2,7.06,2025-03-01 22:28:35,39.09,Sharjah,2.9,Uber Eats
O00269,C0683,Quick Meal,Sushi,Spicy Tuna,5,29.86,2025-05-08 03:33:03,52.32,Ajman,2.9,Zomato
O00270,C0853,Flavor Town,Indian,Dal Makhani,3,20.47,2025-04-14 08:04:41,33.04,Ajman,3.9,Zomato
O00271,C0414,Quick Meal,Burgers,Chicken Burger,2,16.72,2025-03-24 07:02:35,58.92,Abu Dhabi,3.1,Careem NOW
O00272,C0463,Flavor Town,Chinese,Kung Pao Chicken,1,18.23,2025-06-23 20:51:35,83.67,Dubai,4.4,Uber Eats
O00273,C0850,Quick Meal,Sushi,Salmon Nigiri,3,34.68,2025-06-27 11:19:46,78.71,Sharjah,4.9,Deliveroo
O00274,C0087,Tasty Bites,Pizza,BBQ Chicken,1,20.55,2025-06-27 07:16:45,25.23,Al Ain,3.2,Uber Eats
O00275,C1569,Flavor Town,Chinese,Sweet and Sour,1,41.81,2025-01-25 21:38:45,83.43,Al Ain,2.6,Zomato
O00276,C1948,Flavor Town,Chinese,Chow Mein,2,32.62,2025-03-01 18:50:40,71.23,Ajman,2.7,Careem NOW
O00277,C0712,Foodies Hub,Desserts,Ice Cream,4,37.7,2025-05-18 22:42:17,62.95,Sharjah,4.9,Zomato
O00278,C1359,Tasty Bites,Indian,Biryani,4,14.6,2025-01-01 15:54:06,17.8,Ajman,3.1,Uber Eats
O00279,C1425,Quick Meal,Chinese,Chow Mein,1,38.81,2025-03-10 22:56:08,86.31,Sharjah,4.9,Careem NOW
O00280,C0777,Foodies Hub,Desserts,Cheesecake,3,23.88,2025-02-18 09:29:42,64.08,Dubai,2.6,Uber Eats
O00281,C0048,Foodies Hub,Burgers,Veggie Burger,3,15.97,2025-06-08 15:14:25,85.04,Al Ain,3.8,Zomato
O00282,C0294,Tasty Bites,Desserts,Ice Cream,3,12.82,2025-04-01 00:29:31,67.84,Ajman,2.6,Deliveroo
O00283,C0344,Foodies Hub,Burgers,Beef Burger,1,48.07,2025-06-06 07:42:05,59.14,Abu Dhabi,2.5,Zomato
O00284,C1862,Gourmet Express,Pizza,Pepperoni,4,5.5,2025-04-28 03:56:26,37.66,Abu Dhabi,4.0,Careem NOW
O00285,C0679,Foodies Hub,Pizza,Pepperoni,4,44.35,2025-04-12 05:19:54,33.82,Sharjah,3.3,Talabat
O00286,C0497,Foodies Hub,Pizza,Veggie,4,46.03,2025-05-25 01:43:27,83.33,Abu Dhabi,4.5,Deliveroo
O00287,C1907,Flavor Town,Indian,Biryani,5,17.64,2025-05-23 00:24:38,48.51,Abu Dhabi,2.7,Talabat
O00288,C0573,Foodies Hub,Burgers,Beef Burger,5,20.14,2025-06-26 02:54:46,45.18,Sharjah,4.0,Uber Eats
O00289,C0563,Tasty Bites,Burgers,Cheese Burger,2,27.79,2025-06-28 06:22:49,48.88,Al Ain,4.0,Careem NOW
O00290,C1767,Foodies Hub,Burgers,Beef Burger,2,6.66,2025-02-13 08:14:49,40.52,Abu Dhabi,4.9,Careem NOW
O00291,C1928,Quick Meal,Desserts,Brownie,1,42.47,2025-01-02 01:30:13,80.27,Al Ain,4.0,Talabat
O00292,C0872,Foodies Hub,Chinese,Sweet and Sour,3,17.16,2025-01-13 01:15:56,60.62,Al Ain,2.5,Uber Eats
O00293,C0375,Tasty Bites,Indian,Butter Chicken,2,23.43,2025-02-19 13:02:20,34.39,Al Ain,4.7,Zomato
O00294,C0049,Gourmet Express,Indian,Dal Makhani,5,6.32,2025-05-25 13:47:45,59.58,Sharjah,3.7,Deliveroo
O00295,C0010,Quick Meal,Pizza,Margherita,4,22.86,2025-06-30 04:35:43,69.93,Al Ain,2.6,Zomato
O00296,C0083,Foodies Hub,Burgers,Beef Burger,3,43.04,2025-05-26 07:43:24,53.92,Abu Dhabi,2.8,Deliveroo
O00297,C0179,Quick Meal,Pizza,Pepperoni,1,13.18,2025-04-30 16:12:29,66.1,Ajman,3.7,Zomato
O00298,C1227,Foodies Hub,Chinese,Chow Mein,1,21.13,2025-02-26 12:16:09,15.62,Ajman,2.5,Zomato
O00299,C0511,Foodies Hub,Chinese,Chow Mein,4,37.18,2025-03-29 14:58:43,72.98,Abu Dhabi,3.7,Zomato
O00300,C0348,Tasty Bites,Desserts,Chocolate Cake,4,48.57,2025-06-14 23:46:52,67.37,Al Ain,4.9,Uber Eats
O00301,C1520,Foodies Hub,Chinese,Chow Mein,3,33.4,2025-03-07 05:04:57,24.38,Sharjah,5.0,Zomato
O00302,C0323,Flavor Town,Burgers,Cheese Burger,4,46.1,2025-06-04 01:50:28,83.36,Sharjah,4.2,Zomato
O00303,C0015,Flavor Town,Sushi,California Roll,3,42.37,2025-01-21 20:21:58,22.5,Sharjah,4.1,Zomato
O00304,C1540,Quick Meal,Desserts,Ice Cream,5,40.35,2025-06-11 19:34:31,39.39,Dubai,4.0,Uber Eats
O00305,C1960,Tasty Bites,Indian,Biryani,5,32.95,2025-05-14 16:56:14,74.9,Dubai,4.1,Deliveroo
O00306,C1156,Gourmet Express,Burgers,Beef Burger,3,18.96,2025-01-25 12:01:20,39.5,Sharjah,2.8,Zomato
O00307,C0145,Flavor Town,Desserts,Cheesecake,5,42.11,2025-06-05 01:44:51,67.49,Abu Dhabi,2.8,Talabat
O00308,C0463,Foodies Hub,Indian,Dal Makhani,4,12.31,2025-03-01 07:05:14,68.67,Dubai,4.4,Careem NOW
O00309,C0452,Tasty Bites,Pizza,Margherita,5,48.44,2025-03-29 07:02:49,60.41,Sharjah,3.1,Uber Eats
O00310,C1203,Flavor Town,Burgers,Chicken Burger,5,30.72,2025-02-14 21:05:36,50.42,Ajman,4.3,Careem NOW
O00311,C0814,Foodies Hub,Burgers,Chicken Burger,5,29.37,2025-01-30 21:35:03,61.82,Sharjah,4.3,Uber Eats
O00312,C1664,Flavor Town,Sushi,California Roll,1,9.41,2025-04-20 09:18:21,78.94,Dubai,3.9,Uber Eats
O00313,C1538,Tasty Bites,Pizza,BBQ Chicken,2,14.98,2025-06-28 09:42:02,27.34,Dubai,3.6,Careem NOW
O00314,C1754,Quick Meal,Indian,Butter Chicken,2,38.83,2025-03-10 08:21:06,76.31,Al Ain,3.6,Uber Eats
O00315,C1725,Foodies Hub,Burgers,Veggie Burger,5,40.39,2025-01-02 06:01:19,61.21,Al Ain,3.9,Careem NOW
O00316,C0601,Flavor Town,Indian,Butter Chicken,4,27.79,2025-02-09 16:55:53,44.78,Al Ain,3.7,Zomato
O00317,C1418,Quick Meal,Pizza,Pepperoni,3,39.17,2025-06-24 00:10:35,58.31,Sharjah,4.0,Deliveroo
O00318,C0531,Gourmet Express,Pizza,Margherita,3,35.82,2025-06-17 07:12:33,57.52,Al Ain,4.3,Careem NOW
O00319,C1438,Gourmet Express,Pizza,Margherita,4,42.56,2025-04-01 03:40:04,42.02,Sharjah,4.7,Uber Eats
O00320,C1135,Tasty Bites,Indian,Paneer Tikka,1,16.08,2025-03-09 14:47:42,25.02,Abu Dhabi,3.3,Uber Eats
O00321,C1495,Quick Meal,Desserts,Ice Cream,2,27.24,2025-03-30 17:56:11,79.99,Al Ain,4.6,Zomato
O00322,C1133,Quick Meal,Indian,Paneer Tikka,3,25.91,2025-04-16 00:38:47,83.62,Al Ain,4.0,Uber Eats
O00323,C0236,Tasty Bites,Indian,Butter Chicken,5,48.68,2025-03-07 08:34:21,19.32,Abu Dhabi,4.7,Uber Eats
O00324,C1454,Flavor Town,Desserts,Cheesecake,2,23.91,2025-02-08 16:17:22,49.69,Ajman,3.4,Talabat
O00325,C0474,Flavor Town,Indian,Paneer Tikka,2,17.0,2025-05-24 05:46:49,80.11,Dubai,4.4,Careem NOW
O00326,C0496,Foodies Hub,Desserts,Ice Cream,2,8.83,2025-06-25 22:46:58,57.41,Sharjah,3.7,Careem NOW
O00327,C1353,Foodies Hub,Indian,Dal Makhani,1,7.5,2025-01-22 16:39:03,83.1,Al Ain,3.5,Talabat
O00328,C0469,Gourmet Express,Desserts,Cheesecake,4,31.83,2025-01-29 02:41:54,49.8,Ajman,4.4,Zomato
O00329,C1579,Flavor Town,Burgers,Veggie Burger,1,20.66,2025-01-09 14:22:26,64.29,Al Ain,2.5,Deliveroo
O00330,C1533,Tasty Bites,Indian,Biryani,3,8.42,2025-01-25 02:48:29,57.84,Dubai,3.3,Deliveroo
O00331,C0428,Quick Meal,Desserts,Cheesecake,1,44.01,2025-06-23 23:00:08,86.28,Sharjah,2.5,Careem NOW
O00332,C0086,Quick Meal,Sushi,California Roll,4,42.04,2025-03-20 16:11:42,40.95,Ajman,3.3,Careem NOW
O00333,C0560,Flavor Town,Desserts,Brownie,2,14.96,2025-02-04 13:34:19,57.14,Sharjah,3.0,Zomato
O00334,C1182,Quick Meal,Burgers,Veggie Burger,5,38.04,2025-02-17 11:22:59,28.78,Dubai,3.0,Careem NOW
O00335,C0067,Flavor Town,Burgers,Veggie Burger,4,36.46,2025-05-31 19:35:35,20.9,Sharjah,4.5,Deliveroo
O00336,C1745,Flavor Town,Chinese,Sweet and Sour,3,43.35,2025-03-16 11:01:35,18.46,Sharjah,3.4,Uber Eats
O00337,C1307,Quick Meal,Chinese,Chow Mein,5,42.18,2025-02-18 18:37:10,50.89,Dubai,2.7,Talabat
O00338,C1770,Foodies Hub,Burgers,Veggie Burger,4,43.85,2025-02-14 18:11:41,59.14,Al Ain,3.8,Deliveroo
O00339,C1470,Foodies Hub,Chinese,Kung Pao Chicken,3,27.83,2025-03-26 21:48:54,41.09,Abu Dhabi,3.3,Talabat
O00340,C1982,Flavor Town,Pizza,Margherita,1,13.76,2025-04-30 01:56:42,65.9,Abu Dhabi,4.9,Talabat
O00341,C0316,Quick Meal,Pizza,Veggie,1,41.12,2025-05-17 20:47:49,22.52,Abu Dhabi,2.7,Uber Eats
O00342,C0549,Tasty Bites,Indian,Dal Makhani,5,24.42,2025-04-09 11:31:29,45.15,Abu Dhabi,4.3,Careem NOW
O00343,C0566,Quick Meal,Chinese,Spring Rolls,3,35.51,2025-04-02 17:43:26,53.87,Sharjah,3.5,Deliveroo
O00344,C1571,Gourmet Express,Desserts,Ice Cream,4,44.59,2025-03-19 21:47:53,68.31,Ajman,4.7,Careem NOW
O00345,C1439,Foodies Hub,Pizza,Pepperoni,5,32.97,2025-02-13 09:31:10,70.98,Dubai,4.7,Talabat
O00346,C1715,Foodies Hub,Sushi,Spicy Tuna,4,36.02,2025-06-19 07:29:59,47.69,Abu Dhabi,2.9,Talabat
O00347,C0790,Tasty Bites,Indian,Paneer Tikka,4,38.23,2025-04-30 09:27:52,34.64,Abu Dhabi,2.8,Zomato
O00348,C1408,Tasty Bites,Desserts,Chocolate Cake,1,27.47,2025-02-05 06:36:27,35.62,Dubai,4.3,Talabat
O00349,C1060,Gourmet Express,Chinese,Spring Rolls,3,43.93,2025-03-19 07:08:19,62.85,Abu Dhabi,2.6,Talabat
O00350,C0453,Tasty Bites,Sushi,California Roll,3,16.05,2025-05-25 19:15:55,36.31,Al Ain,4.7,Talabat
O00351,C1939,Quick Meal,Chinese,Spring Rolls,3,9.09,2025-03-01 05:41:23,88.65,Al Ain,3.1,Deliveroo
O00352,C1043,Gourmet Express,Pizza,BBQ Chicken,2,27.16,2025-01-19 00:15:28,86.25,Ajman,2.5,Talabat
O00353,C0253,Flavor Town,Burgers,Cheese Burger,1,23.1,2025-05-08 05:50:28,23.87,Dubai,2.8,Uber Eats
O00354,C0667,Quick Meal,Sushi,California Roll,2,7.56,2025-02-22 14:43:37,62.1,Ajman,3.7,Careem NOW
O00355,C1312,Tasty Bites,Desserts,Brownie,5,18.24,2025-02-04 19:59:27,83.88,Dubai,3.6,Zomato
O00356,C1563,Tasty Bites,Pizza,Veggie,1,38.24,2025-01-23 15:44:54,76.26,Abu Dhabi,2.5,Uber Eats
O00357,C0583,Quick Meal,Indian,Paneer Tikka,1,7.63,2025-01-16 15:19:02,18.69,Dubai,3.0,Zomato
O00358,C0944,Quick Meal,Indian,Butter Chicken,2,44.14,2025-02-27 01:11:40,18.07,Ajman,3.6,Zomato
O00359,C0163,Foodies Hub,Indian,Paneer Tikka,2,28.78,2025-06-27 20:55:00,16.99,Ajman,4.1,Deliveroo
O00360,C0412,Foodies Hub,Chinese,Sweet and Sour,1,9.6,2025-03-04 09:47:03,28.66,Sharjah,4.0,Zomato
O00361,C0488,Quick Meal,Pizza,Pepperoni,4,24.14,2025-01-18 02:15:19,46.68,Al Ain,4.0,Deliveroo
O00362,C0689,Foodies Hub,Desserts,Chocolate Cake,2,45.62,2025-02-07 05:11:10,61.99,Sharjah,4.8,Zomato
O00363,C0726,Flavor Town,Desserts,Cheesecake,2,7.41,2025-02-23 21:12:38,40.75,Dubai,2.6,Uber Eats
O00364,C1094,Tasty Bites,Desserts,Cheesecake,5,20.64,2025-05-04 14:50:57,48.49,Al Ain,3.9,Uber Eats
O00365,C0393,Foodies Hub,Burgers,Beef Burger,4,7.71,2025-04-10 13:14:13,22.8,Al Ain,3.1,Deliveroo
O00366,C1636,Foodies Hub,Pizza,Margherita,4,35.38,2025-01-29 10:55:51,62.17,Abu Dhabi,4.0,Deliveroo
O00367,C1294,Gourmet Express,Burgers,Chicken Burger,4,34.72,2025-02-15 11:18:05,85.91,Dubai,2.6,Deliveroo
O00368,C1118,Tasty Bites,Pizza,Margherita,1,24.79,2025-03-08 18:29:43,32.81,Ajman,2.7,Zomato
O00369,C1710,Foodies Hub,Desserts,Chocolate Cake,2,43.63,2025-06-19 11:23:37,65.96,Al Ain,4.2,Talabat
O00370,C0235,Foodies Hub,Burgers,Chicken Burger,4,38.94,2025-06-17 07:28:01,38.34,Dubai,4.8,Careem NOW
O00371,C1572,Foodies Hub,Burgers,Beef Burger,4,33.43,2025-02-04 00:40:49,35.8,Sharjah,2.9,Careem NOW
O00372,C0921,Foodies Hub,Desserts,Chocolate Cake,5,26.27,2025-03-06 03:08:34,46.68,Al Ain,3.7,Careem NOW
O00373,C0722,Flavor Town,Pizza,BBQ Chicken,5,34.94,2025-01-27 12:50:03,61.97,Abu Dhabi,3.5,Uber Eats
O00374,C1999,Quick Meal,Pizza,Margherita,5,19.39,2025-05-22 07:45:33,52.38,Al Ain,4.4,Careem NOW
O00375,C1244,Foodies Hub,Chinese,Spring Rolls,2,48.11,2025-05-24 20:11:33,51.06,Ajman,5.0,Deliveroo
O00376,C1252,Tasty Bites,Chinese,Sweet and Sour,5,8.59,2025-03-18 12:37:41,32.51,Abu Dhabi,3.0,Zomato
O00377,C1320,Quick Meal,Chinese,Sweet and Sour,2,5.33,2025-04-02 05:29:59,57.75,Sharjah,3.6,Talabat
O00378,C1583,Foodies Hub,Desserts,Chocolate Cake,5,27.13,2025-06-04 23:42:56,26.16,Sharjah,3.4,Uber Eats
O00379,C1398,Tasty Bites,Burgers,Veggie Burger,5,18.18,2025-06-18 18:45:22,27.77,Abu Dhabi,4.4,Zomato
O00380,C1998,Tasty Bites,Burgers,Beef Burger,1,28.8,2025-04-09 09:24:39,38.11,Sharjah,4.0,Talabat
O00381,C1699,Flavor Town,Indian,Dal Makhani,4,41.35,2025-03-04 00:09:26,47.98,Ajman,4.7,Careem NOW
O00382,C1014,Flavor Town,Indian,Butter Chicken,2,48.6,2025-01-20 19:13:22,32.09,Ajman,3.4,Uber Eats
O00383,C1271,Gourmet Express,Desserts,Cheesecake,4,40.13,2025-05-23 18:37:53,64.72,Ajman,4.1,Uber Eats
O00384,C0946,Gourmet Express,Indian,Dal Makhani,3,45.57,2025-06-22 15:24:26,52.38,Abu Dhabi,3.5,Talabat
O00385,C0640,Quick Meal,Chinese,Sweet and Sour,5,40.6,2025-01-16 17:07:52,72.4,Abu Dhabi,3.9,Uber Eats
O00386,C1727,Tasty Bites,Desserts,Brownie,4,40.01,2025-06-20 00:32:04,41.63,Al Ain,2.9,Deliveroo
O00387,C1015,Tasty Bites,Pizza,BBQ Chicken,1,23.82,2025-03-12 08:36:30,78.1,Dubai,3.6,Deliveroo
O00388,C0197,Tasty Bites,Chinese,Spring Rolls,4,43.42,2025-05-21 02:42:13,75.67,Dubai,4.8,Deliveroo
O00389,C0537,Quick Meal,Pizza,BBQ Chicken,1,42.29,2025-02-15 04:31:38,19.34,Al Ain,3.3,Deliveroo
O00390,C1290,Flavor Town,Desserts,Chocolate Cake,2,7.17,2025-03-29 16:18:10,28.97,Ajman,2.6,Deliveroo
O00391,C0127,Quick Meal,Sushi,Spicy Tuna,4,15.22,2025-02-25 22:38:40,35.18,Al Ain,4.8,Zomato
O00392,C0039,Gourmet Express,Sushi,Spicy Tuna,5,38.96,2025-07-02 10:34:31,33.73,Al Ain,4.1,Careem NOW
O00393,C0966,Gourmet Express,Chinese,Sweet and Sour,1,33.13,2025-02-03 00:18:29,34.78,Abu Dhabi,3.0,Talabat
O00394,C0721,Foodies Hub,Indian,Biryani,5,33.6,2025-06-10 19:02:07,50.42,Al Ain,2.6,Uber Eats
O00395,C1773,Tasty Bites,Sushi,Spicy Tuna,3,24.16,2025-04-23 12:40:57,23.1,Ajman,3.5,Careem NOW
O00396,C0333,Flavor Town,Pizza,Margherita,2,9.5,2025-06-23 14:45:13,56.58,Al Ain,4.9,Zomato
O00397,C0144,Quick Meal,Desserts,Chocolate Cake,5,37.38,2025-06-18 17:34:35,17.45,Al Ain,4.8,Uber Eats
O00398,C0550,Flavor Town,Burgers,Cheese Burger,5,33.1,2025-07-03 05:37:42,37.96,Dubai,4.6,Talabat
O00399,C1144,Gourmet Express,Pizza,Pepperoni,5,32.32,2025-04-01 05:28:51,54.33,Dubai,3.1,Talabat
O00400,C1692,Quick Meal,Chinese,Sweet and Sour,4,13.48,2025-01-10 19:26:56,76.94,Sharjah,4.7,Zomato
O00401,C1463,Quick Meal,Sushi,Spicy Tuna,4,12.39,2025-03-19 10:43:47,62.44,Ajman,4.0,Uber Eats
O00402,C0929,Quick Meal,Desserts,Cheesecake,5,49.3,2025-04-11 18:44:23,65.25,Sharjah,4.2,Deliveroo
O00403,C1248,Gourmet Express,Indian,Dal Makhani,5,48.68,2025-03-19 03:42:09,25.16,Dubai,4.8,Talabat
O00404,C0053,Tasty Bites,Pizza,Margherita,3,15.13,2025-05-07 09:32:03,22.97,Sharjah,3.7,Talabat
O00405,C1593,Tasty Bites,Burgers,Chicken Burger,1,33.49,2025-05-26 16:01:10,78.88,Dubai,4.2,Talabat
O00406,C0390,Tasty Bites,Desserts,Chocolate Cake,1,45.76,2025-01-05 14:37:52,80.68,Abu Dhabi,3.2,Careem NOW
O00407,C0941,Gourmet Express,Pizza,Margherita,1,7.81,2025-03-17 00:33:18,72.75,Abu Dhabi,3.1,Zomato
O00408,C1998,Foodies Hub,Burgers,Cheese Burger,2,7.81,2025-05-02 17:15:31,85.45,Ajman,4.5,Zomato
O00409,C0266,Foodies Hub,Chinese,Kung Pao Chicken,5,41.75,2025-02-22 23:47:17,27.33,Abu Dhabi,4.6,Uber Eats
O00410,C1586,Gourmet Express,Chinese,Chow Mein,4,19.27,2025-05-24 00:02:52,74.89,Abu Dhabi,4.4,Deliveroo
O00411,C1357,Gourmet Express,Pizza,Pepperoni,2,32.06,2025-07-01 10:35:43,54.59,Al Ain,3.9,Talabat
